package-name,distribution_url,home-page,source-page,download-count,last-updated,package-version,os-version,python-version,download-link,file-name
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py38h9be4292_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py38h9be4292_1.conda,linux-ppc64le-pandas-2.0.3-py38h9be4292_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py310h0159728_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py310h0159728_1.conda,linux-ppc64le-pandas-2.0.3-py310h0159728_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py39ha6315c7_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py39ha6315c7_1.conda,linux-ppc64le-pandas-2.0.3-py39ha6315c7_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py311hd315007_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py311hd315007_1.conda,linux-ppc64le-pandas-2.0.3-py311hd315007_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py38h78e6021_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py38h78e6021_1.conda,osx-64-pandas-2.0.3-py38h78e6021_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py39h11b3245_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py39h11b3245_1.conda,osx-64-pandas-2.0.3-py39h11b3245_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py310h1c4a608_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py310h1c4a608_1.conda,win-64-pandas-2.0.3-py310h1c4a608_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py38hf08cf0d_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py38hf08cf0d_1.conda,win-64-pandas-2.0.3-py38hf08cf0d_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py39h81aaf04_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py39h81aaf04_1.conda,osx-64-pandas-2.0.3-py39h81aaf04_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py311hab14417_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py311hab14417_1.conda,osx-64-pandas-2.0.3-py311hab14417_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py38h1bc9c95_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py38h1bc9c95_1.conda,osx-64-pandas-2.0.3-py38h1bc9c95_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py311hf63dbb6_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py311hf63dbb6_1.conda,win-64-pandas-2.0.3-py311hf63dbb6_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py310h5e4fcda_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py310h5e4fcda_1.conda,osx-64-pandas-2.0.3-py310h5e4fcda_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py39h1679cfb_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py39h1679cfb_1.conda,win-64-pandas-2.0.3-py39h1679cfb_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-64,py310h7cbd5c2_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-64/pandas-2.0.3-py310h7cbd5c2_1.conda,linux-64-pandas-2.0.3-py310h7cbd5c2_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py39haf6a60e_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py39haf6a60e_1.conda,win-64-pandas-2.0.3-py39haf6a60e_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py38h958bb2c_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py38h958bb2c_1.conda,linux-aarch64-pandas-2.0.3-py38h958bb2c_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py39h49dc3b3_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py39h49dc3b3_1.conda,linux-aarch64-pandas-2.0.3-py39h49dc3b3_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py310h913788e_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py310h913788e_1.conda,linux-aarch64-pandas-2.0.3-py310h913788e_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py311h2dc6514_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py311h2dc6514_1.conda,linux-aarch64-pandas-2.0.3-py311h2dc6514_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-arm64,py38hefb543e_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-arm64/pandas-2.0.3-py38hefb543e_1.conda,osx-arm64-pandas-2.0.3-py38hefb543e_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-64,py39h40cae4c_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-64/pandas-2.0.3-py39h40cae4c_1.conda,linux-64-pandas-2.0.3-py39h40cae4c_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-64,py38h01efb38_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-64/pandas-2.0.3-py38h01efb38_1.conda,linux-64-pandas-2.0.3-py38h01efb38_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py38hda82fe6_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py38hda82fe6_1.conda,win-64-pandas-2.0.3-py38hda82fe6_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-64,py311h320fe9a_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-64/pandas-2.0.3-py311h320fe9a_1.conda,linux-64-pandas-2.0.3-py311h320fe9a_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py39he18d41a_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py39he18d41a_1.conda,linux-ppc64le-pandas-2.0.3-py39he18d41a_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-64,py39h5b8634a_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-64/pandas-2.0.3-py39h5b8634a_1.conda,linux-64-pandas-2.0.3-py39h5b8634a_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-arm64,py311h9e438b8_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-arm64/pandas-2.0.3-py311h9e438b8_1.conda,osx-arm64-pandas-2.0.3-py311h9e438b8_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-arm64,py310h1cdf563_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-arm64/pandas-2.0.3-py310h1cdf563_1.conda,osx-arm64-pandas-2.0.3-py310h1cdf563_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-arm64,py39h6b13a34_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-arm64/pandas-2.0.3-py39h6b13a34_1.conda,osx-arm64-pandas-2.0.3-py39h6b13a34_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py38h5292965_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py38h5292965_1.conda,linux-ppc64le-pandas-2.0.3-py38h5292965_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-64,py38ha825488_1.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-64/pandas-2.0.3-py38ha825488_1.conda,linux-64-pandas-2.0.3-py38ha825488_1.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py39ha6315c7_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py39ha6315c7_0.conda,linux-ppc64le-pandas-2.0.3-py39ha6315c7_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py311h2fc9f9c_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py311h2fc9f9c_0.conda,linux-aarch64-pandas-2.0.3-py311h2fc9f9c_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py310hb3c830e_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py310hb3c830e_0.conda,linux-aarch64-pandas-2.0.3-py310hb3c830e_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py39h61474ce_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py39h61474ce_0.conda,linux-aarch64-pandas-2.0.3-py39h61474ce_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-aarch64,py38h4d82974_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-aarch64/pandas-2.0.3-py38h4d82974_0.conda,linux-aarch64-pandas-2.0.3-py38h4d82974_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py311hd315007_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py311hd315007_0.conda,linux-ppc64le-pandas-2.0.3-py311hd315007_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py310h0159728_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py310h0159728_0.conda,linux-ppc64le-pandas-2.0.3-py310h0159728_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-ppc64le,py38h9be4292_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-ppc64le/pandas-2.0.3-py38h9be4292_0.conda,linux-ppc64le-pandas-2.0.3-py38h9be4292_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py310h5e4fcda_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py310h5e4fcda_0.conda,osx-64-pandas-2.0.3-py310h5e4fcda_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py311hf63dbb6_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py311hf63dbb6_0.conda,win-64-pandas-2.0.3-py311hf63dbb6_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py39h1679cfb_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py39h1679cfb_0.conda,win-64-pandas-2.0.3-py39h1679cfb_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py38hf08cf0d_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py38hf08cf0d_0.conda,win-64-pandas-2.0.3-py38hf08cf0d_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py39h11b3245_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py39h11b3245_0.conda,osx-64-pandas-2.0.3-py39h11b3245_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,win-64,py310h1c4a608_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/win-64/pandas-2.0.3-py310h1c4a608_0.conda,win-64-pandas-2.0.3-py310h1c4a608_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py311hab14417_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py311hab14417_0.conda,osx-64-pandas-2.0.3-py311hab14417_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py38h78e6021_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py38h78e6021_0.conda,osx-64-pandas-2.0.3-py38h78e6021_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,linux-64,py311h320fe9a_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/linux-64/pandas-2.0.3-py311h320fe9a_0.conda,linux-64-pandas-2.0.3-py311h320fe9a_0.conda
pandas,https://anaconda.org/conda-forge/pandas,Home: http://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,42415493 total downloads,Last upload: 30 days and 7 hours ago,2.0.3,osx-64,py38h1bc9c95_0.conda,https://anaconda.org//conda-forge/pandas/2.0.3/download/osx-64/pandas-2.0.3-py38h1bc9c95_0.conda,osx-64-pandas-2.0.3-py38h1bc9c95_0.conda
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.2,osx-arm64,py38h61dac83_0.conda,https://anaconda.org//cctbx202211/pandas/1.5.2/download/osx-arm64/pandas-1.5.2-py38h61dac83_0.conda,osx-arm64-pandas-1.5.2-py38h61dac83_0.conda
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.2,osx-arm64,py39hde7b980_0.conda,https://anaconda.org//cctbx202211/pandas/1.5.2/download/osx-arm64/pandas-1.5.2-py39hde7b980_0.conda,osx-arm64-pandas-1.5.2-py39hde7b980_0.conda
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.2,osx-arm64,py310h2b830bf_0.conda,https://anaconda.org//cctbx202211/pandas/1.5.2/download/osx-arm64/pandas-1.5.2-py310h2b830bf_0.conda,osx-arm64-pandas-1.5.2-py310h2b830bf_0.conda
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,win-64,py38h5846ac1_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/win-64/pandas-1.5.1-py38h5846ac1_1.tar.bz2,win-64-pandas-1.5.1-py38h5846ac1_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,win-64,py310h1c4a608_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/win-64/pandas-1.5.1-py310h1c4a608_1.tar.bz2,win-64-pandas-1.5.1-py310h1c4a608_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,osx-64,py39hecff1ad_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/osx-64/pandas-1.5.1-py39hecff1ad_1.tar.bz2,osx-64-pandas-1.5.1-py39hecff1ad_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,win-64,py39h2ba5b7c_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/win-64/pandas-1.5.1-py39h2ba5b7c_1.tar.bz2,win-64-pandas-1.5.1-py39h2ba5b7c_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,osx-64,py38hec72209_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/osx-64/pandas-1.5.1-py38hec72209_1.tar.bz2,osx-64-pandas-1.5.1-py38hec72209_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,osx-64,py310hecf8f37_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/osx-64/pandas-1.5.1-py310hecf8f37_1.tar.bz2,osx-64-pandas-1.5.1-py310hecf8f37_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,linux-64,py39h4661b88_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/linux-64/pandas-1.5.1-py39h4661b88_1.tar.bz2,linux-64-pandas-1.5.1-py39h4661b88_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,linux-64,py38h8f669ce_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/linux-64/pandas-1.5.1-py38h8f669ce_1.tar.bz2,linux-64-pandas-1.5.1-py38h8f669ce_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.5.1,linux-64,py310h769672d_1.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.5.1/download/linux-64/pandas-1.5.1-py310h769672d_1.tar.bz2,linux-64-pandas-1.5.1-py310h769672d_1.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.3.5,win-64,py37h9386db6_0.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.3.5/download/win-64/pandas-1.3.5-py37h9386db6_0.tar.bz2,win-64-pandas-1.3.5-py37h9386db6_0.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.3.5,osx-64,py37h5b83a90_0.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.3.5/download/osx-64/pandas-1.3.5-py37h5b83a90_0.tar.bz2,osx-64-pandas-1.3.5-py37h5b83a90_0.tar.bz2
pandas,https://anaconda.org/cctbx202211/pandas,Home: http://pandas.pydata.org,,33024679 total downloads,Last upload: 8 months and 15 days ago,1.3.5,linux-64,py37he8f5f7f_0.tar.bz2,https://anaconda.org//cctbx202211/pandas/1.3.5/download/linux-64/pandas-1.3.5-py37he8f5f7f_0.tar.bz2,linux-64-pandas-1.3.5-py37he8f5f7f_0.tar.bz2
pandas,https://anaconda.org/cctbx202208/pandas,Home: http://pandas.pydata.org,,28181329 total downloads,Last upload: 1 year and 1 month ago,1.4.3,win-64,py310hf5e1058_0.tar.bz2,https://anaconda.org//cctbx202208/pandas/1.4.3/download/win-64/pandas-1.4.3-py310hf5e1058_0.tar.bz2,win-64-pandas-1.4.3-py310hf5e1058_0.tar.bz2
pandas,https://anaconda.org/cctbx202208/pandas,Home: http://pandas.pydata.org,,28181329 total downloads,Last upload: 1 year and 1 month ago,1.4.3,win-64,py39h2e25243_0.tar.bz2,https://anaconda.org//cctbx202208/pandas/1.4.3/download/win-64/pandas-1.4.3-py39h2e25243_0.tar.bz2,win-64-pandas-1.4.3-py39h2e25243_0.tar.bz2
pandas,https://anaconda.org/cctbx202208/pandas,Home: http://pandas.pydata.org,,28181329 total downloads,Last upload: 1 year and 1 month ago,1.4.3,win-64,py38hcc40339_0.tar.bz2,https://anaconda.org//cctbx202208/pandas/1.4.3/download/win-64/pandas-1.4.3-py38hcc40339_0.tar.bz2,win-64-pandas-1.4.3-py38hcc40339_0.tar.bz2
pandas,https://anaconda.org/cctbx202208/pandas,Home: http://pandas.pydata.org,,28181329 total downloads,Last upload: 1 year and 1 month ago,1.4.3,osx-arm64,py38h6724fcd_0.tar.bz2,https://anaconda.org//cctbx202208/pandas/1.4.3/download/osx-arm64/pandas-1.4.3-py38h6724fcd_0.tar.bz2,osx-arm64-pandas-1.4.3-py38h6724fcd_0.tar.bz2
pandas,https://anaconda.org/cctbx202208/pandas,Home: http://pandas.pydata.org,,28181329 total downloads,Last upload: 1 year and 1 month ago,1.4.3,osx-64,py310h3099161_0.tar.bz2,https://anaconda.org//cctbx202208/pandas/1.4.3/download/osx-64/pandas-1.4.3-py310h3099161_0.tar.bz2,osx-64-pandas-1.4.3-py310h3099161_0.tar.bz2
pandas,https://anaconda.org/cctbx202208/pandas,Home: http://pandas.pydata.org,,28181329 total downloads,Last upload: 1 year and 1 month ago,1.4.3,osx-64,py38h2b30649_0.tar.bz2,https://anaconda.org//cctbx202208/pandas/1.4.3/download/osx-64/pandas-1.4.3-py38h2b30649_0.tar.bz2,osx-64-pandas-1.4.3-py38h2b30649_0.tar.bz2
